key,task,observer,dataset,kind,selected,reference_score,reference_ties,test_score,test_best,test_best_score,regret,score_gap,still_best,default,default_test_loss,selected_test_loss,gain
WDBC__29,spread,soft,WDBC,empirical,Violin plot,99.89717391018978,1,99.77335917666582,Violin plot,99.77335917666582,0.0,0.0,True,Box plot,0.0283226945685635,0.0022715565077133,0.0260511380608502
Wrist__00,five,hard,Wrist,empirical,Bar chart,95.34774526036333,1,95.56369071947483,Bar chart,95.56369071947483,0.0,0.0,True,Dot plot,0.1567694593738595,0.0464225402673893,0.1103469191064702
Wrist__00,five,soft,Wrist,empirical,Interval plot,95.97394121032188,1,96.21321547541116,Box plot,96.21321547541116,0.0,0.0,True,Dot plot,0.1407685757223546,0.0393582576559519,0.1014103180664027
Wrist__00,median,hard,Wrist,empirical,Interval plot,99.2351833948262,1,99.9532671318629,Box plot,99.9532671318629,0.0,0.0,True,Box plot,0.0004675471795779,0.0004675471795779,0.0
Wrist__00,median,soft,Wrist,empirical,Interval plot,99.2351833948262,1,99.9532671318629,Box plot,99.9532671318629,0.0,0.0,True,Box plot,0.0004675471795779,0.0004675471795779,0.0
Wrist__00,spread,hard,Wrist,empirical,Box plot,98.31049083983108,1,98.3926206617257,Interval plot,98.58766422162564,0.0020106964433152016,0.19504355989994338,False,Box plot,0.0163363809954861,0.0163363809954861,0.0
Wrist__00,spread,soft,Wrist,empirical,Box plot,97.97817291973804,2,98.58766422162564,Box plot,98.58766422162564,0.0,0.0,True,Box plot,0.0143256845521709,0.0143256845521709,0.0
Wrist__01,five,hard,Wrist,empirical,Bar chart,95.64456511864672,1,95.2413464520844,Bar chart,95.2413464520844,0.0,0.0,True,Dot plot,0.1687541403275162,0.0499641565893829,0.1187899837381333
Wrist__01,five,soft,Wrist,empirical,Bar chart,95.47188818968714,1,95.0389149654025,Interval plot,95.61314213776248,0.006319237518441198,0.5742271723599828,False,Dot plot,0.1586776536863728,0.0522005647518546,0.1064770889345182
Wrist__01,median,hard,Wrist,empirical,Interval plot,99.1845176662104,1,99.46742181978122,Interval plot,99.46742181978122,0.0,0.0,True,Box plot,0.0082805532848209,0.005354297623032,0.0029262556617889006
Wrist__01,median,soft,Wrist,empirical,Interval plot,99.1845176662104,1,99.46742181978122,Interval plot,99.46742181978122,0.0,0.0,True,Box plot,0.0082805532848209,0.005354297623032,0.0029262556617889006
Wrist__01,spread,hard,Wrist,empirical,Interval plot,99.64956675728156,1,99.30093964476728,Interval plot,99.30093964476728,0.0,0.0,True,Box plot,0.0175899529500748,0.0070398161158747,0.0105501368342001
Wrist__01,spread,soft,Wrist,empirical,Box plot,99.64956675728152,2,99.30093964476728,Interval plot,99.3009396447673,2.0036056147532122e-16,1.4210854715202004e-14,True,Box plot,0.0070398161158747,0.0070398161158747,0.0
Wrist__02,five,hard,Wrist,empirical,Violin plot,94.36195535965544,1,94.50270639726828,Violin plot,94.50270639726828,0.0,0.0,True,Dot plot,0.1791980976712358,0.0581707531170834,0.1210273445541524
Wrist__02,five,soft,Wrist,empirical,Interval plot,96.23090354436214,2,96.7586200225766,Box plot,96.7586200225766,0.0,0.0,True,Dot plot,0.1558198133123966,0.0334996507460223,0.12232016256637432
Wrist__02,median,hard,Wrist,empirical,Violin plot,99.9197069156244,1,99.9390934472867,Box plot,99.96243755740096,0.0002336711413086,0.02334411011426596,False,Box plot,0.000375765572718,0.0006094367140266,-0.0002336711413086
Wrist__02,median,soft,Wrist,empirical,Violin plot,99.94743284818468,1,99.98350904892524,Violin plot,99.98350904892524,0.0,0.0,True,Box plot,0.000375765572718,0.0001649367103797,0.0002108288623383
Wrist__02,spread,hard,Wrist,empirical,Interval plot,98.13315894538503,1,98.89048186488176,Interval plot,98.89048186488176,0.0,0.0,True,Box plot,0.016245014465626,0.0112196655754415,0.005025348890184501
Wrist__02,spread,soft,Wrist,empirical,Interval plot,98.13315894538503,2,98.89048186488172,Box plot,98.89048186488172,0.0,0.0,True,Box plot,0.011219665575442,0.011219665575442,0.0
Wrist__03,five,hard,Wrist,empirical,Bar chart,95.48383661185,1,95.51402408537636,Bar chart,95.51402408537636,0.0,0.0,True,Dot plot,0.2635254792766437,0.0469666727748147,0.21655880650182902
Wrist__03,five,soft,Wrist,empirical,Bar chart,95.01001505499836,1,95.30680934572814,Bar chart,95.30680934572814,0.0,0.0,True,Dot plot,0.1941381668446004,0.0492429731567991,0.1448951936878013
Wrist__03,median,hard,Wrist,empirical,Violin plot,99.4303283612737,1,99.44132811521791,Interval plot,99.52685428424526,0.0008641553548244998,0.08552616902734655,False,Box plot,0.0061560174313152,0.0056181056244016,0.0005379118069136005
Wrist__03,median,soft,Wrist,empirical,Violin plot,99.31405313283616,1,99.33491364434444,Interval plot,99.52685428424526,0.0019414434369780997,0.191940639900821,False,Box plot,0.0061560174313152,0.0066953937065552,-0.0005393762752399995
Wrist__03,spread,hard,Wrist,empirical,Box plot,98.14448738680647,1,98.29762721444334,Interval plot,98.7837707704126,0.0050065193466469,0.48614355596926373,False,Box plot,0.0173185542092773,0.0173185542092773,0.0
Wrist__03,spread,soft,Wrist,empirical,Box plot,97.99182397611408,2,98.7837707704126,Box plot,98.7837707704126,0.0,0.0,True,Box plot,0.0123120348626302,0.0123120348626302,0.0
Wrist__04,five,hard,Wrist,empirical,Histogram,84.32743512630181,1,84.23203208848261,Histogram,84.23203208848261,0.0,0.0,True,Dot plot,0.3466424050954556,0.1871968124306169,0.15944559266483868
Wrist__04,five,soft,Wrist,empirical,Interval plot,95.3038438551215,1,95.77586278218092,Box plot,95.77586278218092,0.0,0.0,True,Dot plot,0.3101498578075152,0.0441044026658978,0.26604545514161737
Wrist__04,median,hard,Wrist,empirical,Interval plot,99.01200492843458,1,99.73217235336408,Interval plot,99.73217235336408,0.0,0.0,True,Box plot,0.0026854688945005,0.0026854688945003,1.9992688060632702e-16
Wrist__04,median,soft,Wrist,empirical,Interval plot,99.01200492843458,1,99.73217235336408,Interval plot,99.73217235336408,0.0,0.0,True,Box plot,0.0026854688945005,0.0026854688945003,1.9992688060632702e-16
Wrist__04,spread,hard,Wrist,empirical,Box plot,97.66620914216092,1,97.62145032628396,Interval plot,98.04275008788169,0.004401801693717799,0.421299761597723,False,Box plot,0.0243650311050094,0.0243650311050094,0.0
Wrist__04,spread,soft,Wrist,empirical,Interval plot,97.24326827174156,2,98.04275008788166,Box plot,98.04275008788169,3.9898639947466563e-16,2.842170943040401e-14,True,Box plot,0.0199632294112916,0.019963229411292,-3.9898639947466563e-16
assoc_bidmc_01,association,hard,BIDMC,empirical,Heatmap,99.99999999999996,1,99.99999999999996,Heatmap,99.99999999999996,0.0,0.0,True,Scatter plot,0.0244514053869177,1.6653345369377348e-16,0.024451405386917535
assoc_bidmc_01,association,soft,BIDMC,empirical,Heatmap,99.99999999999996,1,99.99999999999996,Heatmap,99.99999999999996,0.0,0.0,True,Scatter plot,0.0240341166529264,1.6653345369377348e-16,0.024034116652926235
assoc_bidmc_02,association,hard,BIDMC,empirical,Heatmap,99.506020471998,1,99.506020471998,Heatmap,99.506020471998,0.0,0.0,True,Scatter plot,0.0411927881921886,0.0049643179946184,0.0362284701975702
assoc_bidmc_02,association,soft,BIDMC,empirical,Heatmap,99.506020471998,1,99.506020471998,Heatmap,99.506020471998,0.0,0.0,True,Scatter plot,0.0414696655708181,0.0049643179946184,0.0365053475761997
assoc_bidmc_03,association,hard,BIDMC,empirical,Heatmap,100.0,1,100.0,Heatmap,100.0,0.0,0.0,True,Scatter plot,0.0302411971074189,5.551115123125783e-17,0.030241197107418846
assoc_bidmc_03,association,soft,BIDMC,empirical,Heatmap,100.0,1,100.0,Heatmap,100.0,0.0,0.0,True,Scatter plot,0.0299878890274088,5.551115123125783e-17,0.029987889027408746
assoc_bidmc_04,association,hard,BIDMC,empirical,Heatmap,99.79893980289208,1,99.79893980289208,Heatmap,99.79893980289208,0.0,0.0,True,Scatter plot,0.0039110946891595,0.0020146526356396,0.0018964420535198998
assoc_bidmc_04,association,soft,BIDMC,empirical,Heatmap,99.79893980289208,1,99.79893980289208,Heatmap,99.79893980289208,0.0,0.0,True,Scatter plot,0.0039570048864407,0.0020146526356396,0.0019423522508011004
assoc_bidmc_05,association,hard,BIDMC,empirical,Heatmap,100.0,1,100.0,Heatmap,100.0,0.0,0.0,True,Scatter plot,0.0119522378937632,2.775557561562892e-17,0.011952237893763172
assoc_bidmc_05,association,soft,BIDMC,empirical,Heatmap,100.0,1,100.0,Heatmap,100.0,0.0,0.0,True,Scatter plot,0.0022362680572787,2.775557561562892e-17,0.0022362680572786723
assoc_bidmc_06,association,hard,BIDMC,empirical,Heatmap,98.3633124236119,1,98.3633124236119,Heatmap,98.3633124236119,0.0,0.0,True,Scatter plot,0.1279967684419103,0.016639207607604,0.1113575608343063
assoc_bidmc_06,association,soft,BIDMC,empirical,Heatmap,98.3633124236119,1,98.3633124236119,Heatmap,98.3633124236119,0.0,0.0,True,Scatter plot,0.1300975289201299,0.016639207607604,0.11345832131252591
assoc_bidmc_07,association,hard,BIDMC,empirical,Heatmap,99.56018399160442,1,99.56018399160442,Heatmap,99.56018399160442,0.0,0.0,True,Scatter plot,0.0669817468898565,0.0044175893490983,0.0625641575407582
assoc_bidmc_07,association,soft,BIDMC,empirical,Heatmap,99.56018399160442,1,99.56018399160442,Heatmap,99.56018399160442,0.0,0.0,True,Scatter plot,0.0803099158104093,0.0044175893490983,0.075892326461311
assoc_bidmc_08,association,hard,BIDMC,empirical,Heatmap,100.0,1,100.0,Heatmap,100.0,0.0,0.0,True,Scatter plot,0.0894738982588142,5.551115123125783e-17,0.08947389825881415
assoc_bidmc_08,association,soft,BIDMC,empirical,Heatmap,100.0,1,100.0,Heatmap,100.0,0.0,0.0,True,Scatter plot,0.0833273257651367,5.551115123125783e-17,0.08332732576513664
assoc_bidmc_09,association,hard,BIDMC,empirical,Heatmap,100.0,1,100.0,Heatmap,100.0,0.0,0.0,True,Scatter plot,0.0711143212034917,5.551115123125783e-17,0.07111432120349165
assoc_bidmc_09,association,soft,BIDMC,empirical,Heatmap,100.0,1,100.0,Heatmap,100.0,0.0,0.0,True,Scatter plot,0.0689341982787626,5.551115123125783e-17,0.06893419827876254
assoc_bidmc_10,association,hard,BIDMC,empirical,Heatmap,99.6979291657691,1,99.6979291657691,Heatmap,99.6979291657691,0.0,0.0,True,Scatter plot,0.0502368127276284,0.0030298606677039,0.0472069520599245
assoc_bidmc_10,association,soft,BIDMC,empirical,Heatmap,99.6979291657691,1,99.6979291657691,Heatmap,99.6979291657691,0.0,0.0,True,Scatter plot,0.0507892906417635,0.0030298606677039,0.047759429974059596
assoc_bidmc_11,association,hard,BIDMC,empirical,Scatter plot,99.628442340749,1,99.191631751574,Heatmap,99.44586824554796,0.002577366101764799,0.25423649397396275,False,Scatter plot,0.0081495609473444,0.0081495609473444,0.0
assoc_bidmc_11,association,soft,BIDMC,empirical,Scatter plot,99.45839995168244,1,99.47548405029828,Scatter plot,99.47548405029828,0.0,0.0,True,Scatter plot,0.0052728162592956,0.0052728162592956,0.0
assoc_bidmc_12,association,hard,BIDMC,empirical,Heatmap,99.75942638094392,1,99.75942638094392,Heatmap,99.75942638094392,0.0,0.0,True,Scatter plot,0.0294722319219403,0.0024115377141146,0.0270606942078257
assoc_bidmc_12,association,soft,BIDMC,empirical,Heatmap,99.75942638094392,1,99.75942638094392,Heatmap,99.75942638094392,0.0,0.0,True,Scatter plot,0.0285053250744469,0.0024115377141146,0.026093787360332302
assoc_bidmc_13,association,hard,BIDMC,empirical,Heatmap,99.47189898825884,1,99.47189898825884,Heatmap,99.47189898825884,0.0,0.0,True,Scatter plot,0.0676133585527946,0.0053090472496508,0.0623043113031438
assoc_bidmc_13,association,soft,BIDMC,empirical,Heatmap,99.47189898825884,1,99.47189898825884,Heatmap,99.47189898825884,0.0,0.0,True,Scatter plot,0.0677768368925213,0.0053090472496508,0.0624677896428705
assoc_bidmc_14,association,hard,BIDMC,empirical,Heatmap,100.0,1,100.0,Heatmap,100.0,0.0,0.0,True,Scatter plot,0.0284759506440428,2.775557561562892e-17,0.028475950644042774
assoc_bidmc_14,association,soft,BIDMC,empirical,Heatmap,100.0,1,100.0,Heatmap,100.0,0.0,0.0,True,Scatter plot,0.0201528251774071,2.775557561562892e-17,0.02015282517740707
assoc_bidmc_15,association,hard,BIDMC,empirical,Heatmap,99.67526305678966,1,99.67526305678966,Heatmap,99.67526305678966,0.0,0.0,True,Scatter plot,0.0428883899768296,0.0032579491967362,0.0396304407800934
assoc_bidmc_15,association,soft,BIDMC,empirical,Heatmap,99.67526305678966,1,99.67526305678966,Heatmap,99.67526305678966,0.0,0.0,True,Scatter plot,0.0414372051792956,0.0032579491967362,0.0381792559825594
assoc_bidmc_16,association,hard,BIDMC,empirical,Heatmap,100.0,1,100.0,Heatmap,100.0,0.0,0.0,True,Scatter plot,0.0638324545467472,5.551115123125783e-17,0.06383245454674714
assoc_bidmc_16,association,soft,BIDMC,empirical,Heatmap,100.0,1,100.0,Heatmap,100.0,0.0,0.0,True,Scatter plot,0.0611622170374701,5.551115123125783e-17,0.061162217037470046
assoc_bidmc_17,association,hard,BIDMC,empirical,Heatmap,99.7717352879378,1,99.7717352879378,Heatmap,99.7717352879378,0.0,0.0,True,Scatter plot,0.0203223053474075,0.0022878695193928,0.0180344358280147
assoc_bidmc_17,association,soft,BIDMC,empirical,Heatmap,99.7717352879378,1,99.7717352879378,Heatmap,99.7717352879378,0.0,0.0,True,Scatter plot,0.0231474734709421,0.0022878695193928,0.0208596039515493
assoc_bidmc_18,association,hard,BIDMC,empirical,Heatmap,99.66215595423408,1,99.66215595423408,Heatmap,99.66215595423408,0.0,0.0,True,Scatter plot,0.0187724339179347,0.0033898930093492,0.015382540908585499
assoc_bidmc_18,association,soft,BIDMC,empirical,Heatmap,99.66215595423408,1,99.66215595423408,Heatmap,99.66215595423408,0.0,0.0,True,Scatter plot,0.0117030122225103,0.0033898930093492,0.0083131192131611
assoc_bidmc_19,association,hard,BIDMC,empirical,Scatter plot,99.5822183538373,1,99.1771621580244,Heatmap,99.44162923458698,0.0026815858551869,0.26446707656258184,False,Scatter plot,0.0082966463656678,0.0082966463656678,0.0
assoc_bidmc_19,association,soft,BIDMC,empirical,Scatter plot,99.55190296962746,1,99.5555415384009,Scatter plot,99.5555415384009,0.0,0.0,True,Scatter plot,0.0044644271401775,0.0044644271401775,0.0
assoc_bidmc_20,association,hard,BIDMC,empirical,Heatmap,98.94027261631297,1,98.94027261631297,Heatmap,98.94027261631297,0.0,0.0,True,Scatter plot,0.0366329870579617,0.0107107788938143,0.0259222081641474
assoc_bidmc_20,association,soft,BIDMC,empirical,Heatmap,98.94027261631297,1,98.94027261631297,Heatmap,98.94027261631297,0.0,0.0,True,Scatter plot,0.0343864197933886,0.0107107788938143,0.0236756408995743
assoc_bidmc_21,association,hard,BIDMC,empirical,Scatter plot,99.6521059276788,1,99.43669758546932,Scatter plot,99.43669758546932,0.0,0.0,True,Scatter plot,0.0056649348601555,0.0056649348601555,0.0
assoc_bidmc_21,association,soft,BIDMC,empirical,Scatter plot,99.8972829377284,1,99.90433928982416,Scatter plot,99.90433928982416,0.0,0.0,True,Scatter plot,0.0009575230751322,0.0009575230751322,0.0
assoc_bidmc_22,association,hard,BIDMC,empirical,Scatter plot,99.8030977716222,1,99.45158052623384,Scatter plot,99.45158052623384,0.0,0.0,True,Scatter plot,0.0055144369839501,0.0055144369839501,0.0
assoc_bidmc_22,association,soft,BIDMC,empirical,Scatter plot,99.8522597791528,1,99.84861864704578,Scatter plot,99.84861864704578,0.0,0.0,True,Scatter plot,0.0015161086353065,0.0015161086353065,0.0
assoc_bidmc_23,association,hard,BIDMC,empirical,Heatmap,98.62557416577968,1,98.62557416577968,Heatmap,98.62557416577968,0.0,0.0,True,Scatter plot,0.0454102719246636,0.0139357955159788,0.031474476408684796
assoc_bidmc_23,association,soft,BIDMC,empirical,Heatmap,98.62557416577968,1,98.62557416577968,Heatmap,98.62557416577968,0.0,0.0,True,Scatter plot,0.0369437040455184,0.0139357955159788,0.0230079085295396
assoc_bidmc_24,association,hard,BIDMC,empirical,Heatmap,99.4986349841992,1,99.4986349841992,Scatter plot,99.69991395851444,0.0020290208248510003,0.20127897431524389,False,Scatter plot,0.00300989268266,0.005038913507511,-0.0020290208248510003
assoc_bidmc_24,association,soft,BIDMC,empirical,Scatter plot,99.59964712019526,1,99.59479429339912,Scatter plot,99.59479429339912,0.0,0.0,True,Scatter plot,0.00406854303456,0.00406854303456,0.0
assoc_bidmc_25,association,hard,BIDMC,empirical,Heatmap,98.55624594595248,1,98.55624594595248,Heatmap,98.55624594595248,0.0,0.0,True,Scatter plot,0.0604457097359561,0.0146490366002705,0.0457966731356856
assoc_bidmc_25,association,soft,BIDMC,empirical,Heatmap,98.55624594595248,1,98.55624594595248,Heatmap,98.55624594595248,0.0,0.0,True,Scatter plot,0.065884083945118,0.0146490366002705,0.05123504734484749
assoc_bidmc_26,association,hard,BIDMC,empirical,Scatter plot,99.52741230380514,1,99.61616370818398,Scatter plot,99.61616370818398,0.0,0.0,True,Scatter plot,0.0038531527166659,0.0038531527166659,0.0
assoc_bidmc_26,association,soft,BIDMC,empirical,Scatter plot,99.7194661047712,1,99.7070927825217,Scatter plot,99.7070927825217,0.0,0.0,True,Scatter plot,0.0029376768422801,0.0029376768422801,0.0
assoc_bidmc_27,association,hard,BIDMC,empirical,Heatmap,99.02748525333028,1,99.02748525333028,Heatmap,99.02748525333028,0.0,0.0,True,Scatter plot,0.0204935216318886,0.0098206547826783,0.0106728668492103
assoc_bidmc_27,association,soft,BIDMC,empirical,Heatmap,99.02748525333028,1,99.02748525333028,Heatmap,99.02748525333028,0.0,0.0,True,Scatter plot,0.0202691778323338,0.0098206547826783,0.010448523049655498
assoc_bidmc_28,association,hard,BIDMC,empirical,Scatter plot,99.2148530814306,1,99.22601961492036,Scatter plot,99.22601961492036,0.0,0.0,True,Scatter plot,0.0078001756805657,0.0078001756805657,0.0
assoc_bidmc_28,association,soft,BIDMC,empirical,Scatter plot,99.432794998109,1,99.40819415539976,Scatter plot,99.40819415539976,0.0,0.0,True,Scatter plot,0.0059532903663364,0.0059532903663364,0.0
assoc_bidmc_29,association,hard,BIDMC,empirical,Heatmap,100.0,1,100.0,Heatmap,100.0,0.0,0.0,True,Scatter plot,0.0282991166882797,8.326672684688674e-17,0.028299116688279616
assoc_bidmc_29,association,soft,BIDMC,empirical,Heatmap,100.0,1,100.0,Heatmap,100.0,0.0,0.0,True,Scatter plot,0.0225213387978552,8.326672684688674e-17,0.022521338797855117
assoc_bidmc_30,association,hard,BIDMC,empirical,Heatmap,99.16043807220692,1,99.16043807220692,Heatmap,99.16043807220692,0.0,0.0,True,Scatter plot,0.063997950481336,0.0084667024885644,0.05553124799277159
assoc_bidmc_30,association,soft,BIDMC,empirical,Heatmap,99.16043807220692,1,99.16043807220692,Heatmap,99.16043807220692,0.0,0.0,True,Scatter plot,0.0638731456505583,0.0084667024885644,0.05540644316199389
assoc_bidmc_31,association,hard,BIDMC,empirical,Heatmap,99.07055522027152,1,99.07055522027152,Heatmap,99.07055522027152,0.0,0.0,True,Scatter plot,0.0432935010438697,0.0093816450070556,0.0339118560368141
assoc_bidmc_31,association,soft,BIDMC,empirical,Heatmap,99.07055522027152,1,99.07055522027152,Heatmap,99.07055522027152,0.0,0.0,True,Scatter plot,0.0477808184904849,0.0093816450070556,0.0383991734834293
